Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2026-01-23 08:43:00+00:00,25076.349609375,25076.849609375,25060.80078125,25064.80078125,0
2026-01-23 08:44:00+00:00,25063.400390625,25078.05078125,25063.400390625,25076.80078125,0
2026-01-23 08:45:00+00:00,25090.650390625,25095.150390625,25061.0,25064.05078125,0
2026-01-23 08:46:00+00:00,25080.150390625,25091.69921875,25079.150390625,25091.69921875,0
2026-01-23 08:47:00+00:00,25063.94921875,25081.900390625,25062.849609375,25080.5,0
2026-01-23 08:48:00+00:00,25059.69921875,25064.80078125,25053.150390625,25064.599609375,0
2026-01-23 08:49:00+00:00,25060.099609375,25068.0,25058.19921875,25059.80078125,0
2026-01-23 08:50:00+00:00,25059.650390625,25066.900390625,25058.349609375,25060.150390625,0
2026-01-23 08:51:00+00:00,25046.94921875,25061.900390625,25045.05078125,25060.19921875,0
2026-01-23 08:52:00+00:00,25042.55078125,25048.19921875,25041.349609375,25048.19921875,0
2026-01-23 08:53:00+00:00,25053.69921875,25054.05078125,25041.55078125,25042.44921875,0
2026-01-23 08:54:00+00:00,25044.75,25053.19921875,25043.44921875,25053.19921875,0
2026-01-23 08:55:00+00:00,25049.75,25053.25,25043.94921875,25045.19921875,0
2026-01-23 08:56:00+00:00,25068.75,25068.75,25046.0,25048.80078125,0
2026-01-23 08:57:00+00:00,25080.099609375,25080.55078125,25066.349609375,25068.55078125,0
2026-01-23 08:58:00+00:00,25071.599609375,25089.650390625,25071.599609375,25081.099609375,0
2026-01-23 08:59:00+00:00,25069.349609375,25074.150390625,25065.55078125,25072.650390625,0
2026-01-23 09:00:00+00:00,25077.849609375,25078.30078125,25068.19921875,25069.94921875,0
2026-01-23 09:01:00+00:00,25077.80078125,25081.25,25074.0,25077.75,0
2026-01-23 09:02:00+00:00,25076.5,25078.80078125,25070.5,25078.80078125,0
2026-01-23 09:03:00+00:00,25098.099609375,25098.349609375,25078.30078125,25078.30078125,0
2026-01-23 09:04:00+00:00,25088.75,25100.150390625,25085.349609375,25098.19921875,0
2026-01-23 09:05:00+00:00,25087.05078125,25094.650390625,25085.349609375,25088.25,0
2026-01-23 09:06:00+00:00,25078.19921875,25087.94921875,25078.0,25087.099609375,0
2026-01-23 09:07:00+00:00,25078.5,25082.650390625,25075.80078125,25078.650390625,0
2026-01-23 09:08:00+00:00,25075.849609375,25080.69921875,25063.69921875,25078.94921875,0
2026-01-23 09:09:00+00:00,25088.19921875,25091.19921875,25067.5,25072.5,0
2026-01-23 09:10:00+00:00,25094.55078125,25096.44921875,25086.849609375,25087.150390625,0
2026-01-23 09:11:00+00:00,25105.44921875,25107.05078125,25093.44921875,25094.349609375,0
2026-01-23 09:12:00+00:00,25095.44921875,25105.900390625,25093.099609375,25105.900390625,0
2026-01-23 09:13:00+00:00,25100.849609375,25107.80078125,25093.650390625,25094.80078125,0
2026-01-23 09:14:00+00:00,25083.650390625,25101.19921875,25083.650390625,25101.19921875,0
2026-01-23 09:15:00+00:00,25080.80078125,25100.80078125,25078.150390625,25089.150390625,0
2026-01-23 09:16:00+00:00,25084.5,25089.599609375,25081.099609375,25081.80078125,0
2026-01-23 09:17:00+00:00,25080.599609375,25087.05078125,25078.150390625,25085.0,0
2026-01-23 09:18:00+00:00,25065.25,25081.400390625,25064.900390625,25080.400390625,0
2026-01-23 09:19:00+00:00,25058.349609375,25069.55078125,25057.30078125,25065.25,0
2026-01-23 09:20:00+00:00,25059.30078125,25069.55078125,25058.150390625,25058.150390625,0
2026-01-23 09:21:00+00:00,25076.150390625,25078.5,25059.5,25059.80078125,0
2026-01-23 09:22:00+00:00,25084.150390625,25085.80078125,25077.05078125,25077.5,0
2026-01-23 09:23:00+00:00,25078.650390625,25085.44921875,25076.900390625,25084.0,0
2026-01-23 09:24:00+00:00,25077.05078125,25081.69921875,25074.44921875,25078.599609375,0
2026-01-23 09:25:00+00:00,25096.0,25104.650390625,25079.349609375,25079.349609375,0
2026-01-23 09:26:00+00:00,25097.5,25099.849609375,25092.650390625,25095.349609375,0
2026-01-23 09:27:00+00:00,25101.849609375,25105.349609375,25092.099609375,25094.150390625,0
2026-01-23 09:28:00+00:00,25091.44921875,25106.150390625,25090.05078125,25102.900390625,0
2026-01-23 09:29:00+00:00,25090.650390625,25099.05078125,25086.849609375,25092.400390625,0
2026-01-23 09:30:00+00:00,25071.150390625,25096.0,25070.099609375,25093.900390625,0
2026-01-23 09:31:00+00:00,25065.0,25075.44921875,25063.150390625,25070.05078125,0
2026-01-23 09:32:00+00:00,25057.30078125,25065.400390625,25055.849609375,25064.400390625,0
2026-01-23 09:33:00+00:00,25068.599609375,25071.400390625,25056.94921875,25056.94921875,0
2026-01-23 09:34:00+00:00,25060.25,25068.69921875,25060.25,25068.349609375,0
2026-01-23 09:35:00+00:00,25059.0,25061.0,25051.25,25060.55078125,0
2026-01-23 09:36:00+00:00,25055.25,25061.05078125,25051.099609375,25059.0,0
2026-01-23 09:37:00+00:00,25053.19921875,25055.849609375,25051.150390625,25054.69921875,0
2026-01-23 09:38:00+00:00,25050.75,25056.400390625,25050.75,25053.099609375,0
2026-01-23 09:39:00+00:00,25029.94921875,25051.55078125,25028.849609375,25051.55078125,0
2026-01-23 09:40:00+00:00,25045.599609375,25047.19921875,25029.900390625,25031.900390625,0
2026-01-23 09:41:00+00:00,25036.94921875,25045.75,25035.30078125,25045.30078125,0
2026-01-23 09:42:00+00:00,25036.400390625,25038.94921875,25034.0,25037.55078125,0
2026-01-23 09:43:00+00:00,25037.30078125,25040.5,25033.900390625,25035.80078125,0
2026-01-23 09:44:00+00:00,25045.849609375,25048.69921875,25037.25,25038.5,0
2026-01-23 09:45:00+00:00,25061.099609375,25062.849609375,25045.650390625,25046.5,0
2026-01-23 09:46:00+00:00,25053.44921875,25062.5,25050.400390625,25061.599609375,0
2026-01-23 09:47:00+00:00,25043.599609375,25056.099609375,25042.349609375,25052.400390625,0
2026-01-23 09:48:00+00:00,25031.25,25044.44921875,25025.55078125,25044.44921875,0
2026-01-23 09:49:00+00:00,25039.25,25041.099609375,25027.150390625,25031.650390625,0
2026-01-23 09:50:00+00:00,25040.650390625,25044.55078125,25037.55078125,25040.849609375,0
2026-01-23 09:51:00+00:00,25036.349609375,25042.150390625,25035.0,25040.650390625,0
2026-01-23 09:52:00+00:00,25038.94921875,25041.44921875,25034.69921875,25037.150390625,0
2026-01-23 09:53:00+00:00,25042.349609375,25044.75,25037.400390625,25038.55078125,0
2026-01-23 09:54:00+00:00,25048.0,25049.80078125,25038.400390625,25043.69921875,0
2026-01-23 09:55:00+00:00,25049.650390625,25056.400390625,25045.900390625,25049.599609375,0
2026-01-23 09:56:00+00:00,25049.099609375,25056.69921875,25048.75,25051.0,0
2026-01-23 09:57:00+00:00,25053.75,25056.599609375,25048.349609375,25050.349609375,0
2026-01-23 09:58:00+00:00,25059.5,25066.55078125,25051.94921875,25054.30078125,0
2026-01-23 09:59:00+00:00,25064.75,25074.5,25052.80078125,25060.44921875,0
2026-01-27 03:45:00+00:00,25113.05078125,25123.44921875,25049.650390625,25079.0,0
2026-01-27 03:46:00+00:00,25053.25,25115.849609375,25051.75,25114.599609375,0
2026-01-27 03:47:00+00:00,25010.05078125,25049.5,25007.849609375,25047.400390625,0
2026-01-27 03:48:00+00:00,25036.19921875,25055.80078125,25008.650390625,25011.30078125,0
2026-01-27 03:49:00+00:00,25009.94921875,25040.30078125,25009.94921875,25036.349609375,0
2026-01-27 03:50:00+00:00,24981.30078125,25008.69921875,24963.80078125,25007.5,0
2026-01-27 03:51:00+00:00,24944.849609375,24982.05078125,24942.650390625,24982.05078125,0
2026-01-27 03:52:00+00:00,24962.400390625,24981.0,24938.849609375,24944.44921875,0
2026-01-27 03:53:00+00:00,24954.69921875,24978.55078125,24951.25,24963.5,0
2026-01-27 03:54:00+00:00,24946.400390625,24953.400390625,24942.30078125,24952.25,0
2026-01-27 03:55:00+00:00,24940.69921875,24948.599609375,24939.0,24946.30078125,0
2026-01-27 03:56:00+00:00,24950.05078125,24956.099609375,24933.05078125,24940.400390625,0
2026-01-27 03:57:00+00:00,24967.19921875,24970.69921875,24939.94921875,24947.55078125,0
2026-01-27 03:58:00+00:00,24961.0,24968.849609375,24954.30078125,24968.099609375,0
2026-01-27 03:59:00+00:00,24958.55078125,24960.349609375,24951.05078125,24959.19921875,0
2026-01-27 04:00:00+00:00,24944.400390625,24975.650390625,24942.150390625,24958.400390625,0
2026-01-27 04:01:00+00:00,24968.650390625,24976.099609375,24940.19921875,24943.900390625,0
2026-01-27 04:02:00+00:00,24958.400390625,24975.94921875,24954.349609375,24967.349609375,0
2026-01-27 04:03:00+00:00,24989.849609375,24989.849609375,24947.19921875,24958.25,0
2026-01-27 04:04:00+00:00,24989.5,25000.19921875,24976.5,24984.0,0
2026-01-27 04:05:00+00:00,25020.55078125,25020.55078125,24977.80078125,24989.94921875,0
2026-01-27 04:06:00+00:00,25015.55078125,25022.5,25005.94921875,25019.599609375,0
2026-01-27 04:07:00+00:00,25035.400390625,25040.30078125,25010.94921875,25015.599609375,0
2026-01-27 04:08:00+00:00,25082.75,25082.75,25031.80078125,25036.400390625,0
2026-01-27 04:09:00+00:00,25091.5,25095.150390625,25076.900390625,25084.05078125,0
2026-01-27 04:10:00+00:00,25090.849609375,25094.099609375,25074.5,25090.650390625,0
2026-01-27 04:11:00+00:00,25071.650390625,25093.25,25071.19921875,25091.5,0
2026-01-27 04:12:00+00:00,25083.5,25097.400390625,25064.75,25071.5,0
2026-01-27 04:13:00+00:00,25141.5,25141.5,25082.849609375,25083.099609375,0
2026-01-27 04:14:00+00:00,25147.599609375,25147.599609375,25134.80078125,25140.25,0
2026-01-27 04:15:00+00:00,25143.80078125,25150.75,25135.099609375,25148.80078125,0
2026-01-27 04:16:00+00:00,25125.099609375,25145.25,25125.099609375,25142.5,0
2026-01-27 04:17:00+00:00,25160.44921875,25160.44921875,25121.0,25126.099609375,0
2026-01-27 04:18:00+00:00,25154.44921875,25160.44921875,25147.099609375,25159.900390625,0
2026-01-27 04:19:00+00:00,25152.19921875,25154.94921875,25138.80078125,25154.30078125,0
2026-01-27 04:20:00+00:00,25142.44921875,25155.900390625,25141.650390625,25151.75,0
2026-01-27 04:21:00+00:00,25154.25,25154.349609375,25142.05078125,25142.19921875,0
2026-01-27 04:22:00+00:00,25153.05078125,25158.75,25149.0,25153.650390625,0
2026-01-27 04:23:00+00:00,25144.0,25152.849609375,25129.25,25152.849609375,0
2026-01-27 04:24:00+00:00,25137.25,25146.55078125,25126.400390625,25143.650390625,0
2026-01-27 04:25:00+00:00,25129.94921875,25141.30078125,25127.69921875,25139.05078125,0
2026-01-27 04:26:00+00:00,25109.30078125,25131.0,25102.0,25129.5,0
2026-01-27 04:27:00+00:00,25118.849609375,25123.69921875,25109.44921875,25110.849609375,0
2026-01-27 04:28:00+00:00,25107.25,25119.44921875,25105.25,25117.900390625,0
2026-01-27 04:29:00+00:00,25108.900390625,25113.30078125,25100.94921875,25109.650390625,0
2026-01-27 04:30:00+00:00,25139.80078125,25140.19921875,25111.0,25111.0,0
2026-01-27 04:31:00+00:00,25151.400390625,25152.349609375,25136.0,25138.349609375,0
2026-01-27 04:32:00+00:00,25130.55078125,25152.05078125,25130.05078125,25150.900390625,0
2026-01-27 04:33:00+00:00,25139.5,25140.80078125,25129.30078125,25131.75,0
2026-01-27 04:34:00+00:00,25130.30078125,25141.099609375,25129.099609375,25139.75,0
2026-01-27 04:35:00+00:00,25126.05078125,25133.19921875,25122.150390625,25130.19921875,0
2026-01-27 04:36:00+00:00,25102.849609375,25127.69921875,25102.25,25126.44921875,0
2026-01-27 04:37:00+00:00,25102.599609375,25108.05078125,25100.400390625,25104.19921875,0
2026-01-27 04:38:00+00:00,25085.0,25104.05078125,25083.349609375,25103.44921875,0
2026-01-27 04:39:00+00:00,25099.44921875,25104.75,25084.05078125,25084.349609375,0
2026-01-27 04:40:00+00:00,25088.75,25106.849609375,25087.69921875,25099.900390625,0
2026-01-27 04:41:00+00:00,25108.0,25108.25,25086.900390625,25088.400390625,0
2026-01-27 04:42:00+00:00,25107.94921875,25131.599609375,25105.5,25107.75,0
2026-01-27 04:43:00+00:00,25114.80078125,25115.599609375,25102.69921875,25108.150390625,0
2026-01-27 04:44:00+00:00,25128.44921875,25130.94921875,25112.94921875,25114.099609375,0
2026-01-27 04:45:00+00:00,25129.650390625,25138.80078125,25123.5,25129.349609375,0
2026-01-27 04:46:00+00:00,25145.400390625,25146.599609375,25126.05078125,25130.19921875,0
2026-01-27 04:47:00+00:00,25165.900390625,25165.900390625,25143.0,25144.349609375,0
2026-01-27 04:48:00+00:00,25166.69921875,25171.19921875,25161.19921875,25165.44921875,0
2026-01-27 04:49:00+00:00,25176.599609375,25184.0,25164.0,25166.099609375,0
2026-01-27 04:50:00+00:00,25170.19921875,25179.0,25165.75,25177.0,0
2026-01-27 04:51:00+00:00,25168.05078125,25171.94921875,25162.349609375,25169.150390625,0
2026-01-27 04:52:00+00:00,25171.0,25174.349609375,25166.80078125,25167.94921875,0
2026-01-27 04:53:00+00:00,25165.099609375,25172.400390625,25164.5,25171.05078125,0
2026-01-27 04:54:00+00:00,25161.55078125,25169.80078125,25158.400390625,25165.80078125,0
2026-01-27 04:55:00+00:00,25164.05078125,25172.349609375,25158.099609375,25161.19921875,0
2026-01-27 04:56:00+00:00,25161.75,25166.19921875,25158.19921875,25163.599609375,0
2026-01-27 04:57:00+00:00,25158.05078125,25163.849609375,25151.25,25161.650390625,0
2026-01-27 04:58:00+00:00,25139.55078125,25160.30078125,25139.44921875,25158.69921875,0
2026-01-27 04:59:00+00:00,25117.69921875,25141.75,25117.30078125,25141.0,0
2026-01-27 05:00:00+00:00,25123.849609375,25133.400390625,25117.69921875,25117.69921875,0
2026-01-27 05:01:00+00:00,25114.19921875,25127.94921875,25114.0,25124.0,0
2026-01-27 05:02:00+00:00,25121.44921875,25123.5,25106.900390625,25113.75,0
2026-01-27 05:03:00+00:00,25116.099609375,25122.19921875,25105.75,25121.400390625,0
2026-01-27 05:04:00+00:00,25128.650390625,25129.650390625,25116.349609375,25116.349609375,0
2026-01-27 05:05:00+00:00,25122.349609375,25131.55078125,25119.80078125,25128.30078125,0
2026-01-27 05:06:00+00:00,25114.900390625,25122.0,25109.55078125,25122.0,0
2026-01-27 05:07:00+00:00,25113.19921875,25121.150390625,25113.0,25113.69921875,0
2026-01-27 05:08:00+00:00,25115.55078125,25117.150390625,25108.69921875,25114.0,0
2026-01-27 05:09:00+00:00,25110.650390625,25122.25,25110.30078125,25114.80078125,0
2026-01-27 05:10:00+00:00,25095.650390625,25112.349609375,25088.099609375,25112.099609375,0
2026-01-27 05:11:00+00:00,25055.75,25095.19921875,25055.75,25094.349609375,0
2026-01-27 05:12:00+00:00,25047.55078125,25061.900390625,25047.55078125,25055.44921875,0
2026-01-27 05:13:00+00:00,25039.44921875,25049.75,25038.55078125,25045.400390625,0
2026-01-27 05:14:00+00:00,25030.0,25042.94921875,25019.69921875,25039.69921875,0
2026-01-27 05:15:00+00:00,25027.599609375,25037.80078125,25021.05078125,25028.849609375,0
2026-01-27 05:16:00+00:00,25026.599609375,25033.400390625,25024.25,25028.650390625,0
2026-01-27 05:17:00+00:00,25021.69921875,25030.400390625,25015.80078125,25026.650390625,0
2026-01-27 05:18:00+00:00,25018.44921875,25026.599609375,25012.44921875,25021.05078125,0
2026-01-27 05:19:00+00:00,25041.349609375,25044.75,25018.349609375,25018.69921875,0
2026-01-27 05:20:00+00:00,25020.94921875,25041.599609375,25018.599609375,25041.599609375,0
2026-01-27 05:21:00+00:00,25007.19921875,25020.94921875,25007.19921875,25020.94921875,0
2026-01-27 05:22:00+00:00,25002.099609375,25010.400390625,25000.19921875,25009.599609375,0
2026-01-27 05:23:00+00:00,24988.19921875,25008.94921875,24987.44921875,25001.900390625,0
2026-01-27 05:24:00+00:00,24994.69921875,24995.05078125,24979.19921875,24989.900390625,0
2026-01-27 05:25:00+00:00,24997.0,25001.80078125,24985.099609375,24996.400390625,0
2026-01-27 05:26:00+00:00,24987.099609375,24997.80078125,24986.599609375,24996.80078125,0
2026-01-27 05:27:00+00:00,25006.400390625,25007.599609375,24986.349609375,24988.0,0
2026-01-27 05:28:00+00:00,24993.099609375,25011.400390625,24991.55078125,25007.19921875,0
2026-01-27 05:29:00+00:00,24983.25,24995.55078125,24979.05078125,24993.650390625,0
2026-01-27 05:30:00+00:00,24984.94921875,24995.150390625,24980.0,24983.849609375,0
2026-01-27 05:31:00+00:00,24991.55078125,24997.94921875,24984.599609375,24984.69921875,0
2026-01-27 05:32:00+00:00,25001.349609375,25011.44921875,24991.69921875,24991.69921875,0
2026-01-27 05:33:00+00:00,24998.55078125,25005.0,24991.849609375,25001.80078125,0
2026-01-27 05:34:00+00:00,25011.05078125,25021.5,24997.94921875,24997.94921875,0
2026-01-27 05:35:00+00:00,25008.55078125,25014.599609375,25001.5,25008.80078125,0
2026-01-27 05:36:00+00:00,25005.05078125,25008.900390625,24998.19921875,25008.30078125,0
2026-01-27 05:37:00+00:00,24998.400390625,25004.25,24994.05078125,25003.349609375,0
2026-01-27 05:38:00+00:00,25009.599609375,25010.05078125,24997.5,24997.75,0
2026-01-27 05:39:00+00:00,25019.25,25039.80078125,25011.05078125,25011.05078125,0
2026-01-27 05:40:00+00:00,25017.349609375,25022.94921875,25014.349609375,25019.94921875,0
2026-01-27 05:41:00+00:00,25017.44921875,25025.099609375,25013.80078125,25017.099609375,0
2026-01-27 05:42:00+00:00,25023.30078125,25029.94921875,25016.75,25017.900390625,0
2026-01-27 05:43:00+00:00,25021.55078125,25030.30078125,25015.150390625,25023.69921875,0
2026-01-27 05:44:00+00:00,25029.400390625,25029.400390625,25018.25,25021.900390625,0
2026-01-27 05:45:00+00:00,25024.0,25035.099609375,25022.099609375,25029.05078125,0
2026-01-27 05:46:00+00:00,25034.0,25036.0,25023.400390625,25023.75,0
2026-01-27 05:47:00+00:00,25042.099609375,25052.94921875,25036.05078125,25036.05078125,0
2026-01-27 05:48:00+00:00,25050.19921875,25050.19921875,25040.650390625,25041.650390625,0
2026-01-27 05:49:00+00:00,25048.05078125,25057.099609375,25047.0,25050.5,0
2026-01-27 05:50:00+00:00,25044.900390625,25054.44921875,25044.900390625,25049.80078125,0
2026-01-27 05:51:00+00:00,25053.099609375,25064.849609375,25043.099609375,25044.25,0
2026-01-27 05:52:00+00:00,25041.0,25056.44921875,25040.55078125,25053.25,0
2026-01-27 05:53:00+00:00,25050.55078125,25056.599609375,25041.0,25042.30078125,0
2026-01-27 05:54:00+00:00,25039.400390625,25054.05078125,25037.150390625,25051.349609375,0
2026-01-27 05:55:00+00:00,25036.650390625,25040.599609375,25030.94921875,25038.650390625,0
2026-01-27 05:56:00+00:00,25056.099609375,25058.849609375,25033.94921875,25037.05078125,0
2026-01-27 05:57:00+00:00,25042.19921875,25055.849609375,25039.55078125,25055.849609375,0
2026-01-27 05:58:00+00:00,25064.599609375,25064.599609375,25041.75,25042.349609375,0
2026-01-27 05:59:00+00:00,25057.69921875,25066.650390625,25051.150390625,25064.400390625,0
2026-01-27 06:00:00+00:00,25078.55078125,25079.75,25054.94921875,25057.75,0
2026-01-27 06:01:00+00:00,25082.69921875,25084.80078125,25079.05078125,25079.55078125,0
2026-01-27 06:02:00+00:00,25066.75,25082.75,25066.650390625,25082.150390625,0
2026-01-27 06:03:00+00:00,25071.25,25073.30078125,25067.69921875,25068.099609375,0
2026-01-27 06:04:00+00:00,25063.0,25071.849609375,25052.55078125,25070.849609375,0
2026-01-27 06:05:00+00:00,25074.849609375,25074.849609375,25062.849609375,25063.0,0
2026-01-27 06:06:00+00:00,25066.69921875,25075.599609375,25064.69921875,25074.650390625,0
2026-01-27 06:07:00+00:00,25078.80078125,25079.400390625,25065.05078125,25066.55078125,0
2026-01-27 06:08:00+00:00,25076.650390625,25080.44921875,25073.25,25076.849609375,0
2026-01-27 06:09:00+00:00,25090.5,25091.650390625,25077.05078125,25077.80078125,0
2026-01-27 06:10:00+00:00,25088.44921875,25093.349609375,25079.44921875,25091.0,0
2026-01-27 06:11:00+00:00,25112.599609375,25112.599609375,25088.75,25088.75,0
2026-01-27 06:12:00+00:00,25124.05078125,25126.55078125,25104.099609375,25114.099609375,0
2026-01-27 06:13:00+00:00,25143.900390625,25145.75,25124.650390625,25125.19921875,0
2026-01-27 06:14:00+00:00,25154.650390625,25157.849609375,25139.05078125,25143.599609375,0
2026-01-27 06:15:00+00:00,25159.599609375,25162.05078125,25145.19921875,25154.150390625,0
2026-01-27 06:16:00+00:00,25142.599609375,25160.150390625,25137.75,25159.849609375,0
2026-01-27 06:17:00+00:00,25149.349609375,25152.599609375,25141.80078125,25143.69921875,0
2026-01-27 06:18:00+00:00,25114.69921875,25150.25,25114.69921875,25149.349609375,0
2026-01-27 06:19:00+00:00,25108.150390625,25122.75,25107.75,25114.150390625,0
2026-01-27 06:20:00+00:00,25103.25,25109.69921875,25103.099609375,25109.400390625,0
2026-01-27 06:21:00+00:00,25103.5,25104.150390625,25084.19921875,25102.80078125,0
2026-01-27 06:22:00+00:00,25104.900390625,25109.19921875,25099.44921875,25103.75,0
2026-01-27 06:23:00+00:00,25096.849609375,25108.0,25096.55078125,25104.599609375,0
2026-01-27 06:24:00+00:00,25086.75,25098.44921875,25086.05078125,25097.55078125,0
2026-01-27 06:25:00+00:00,25084.400390625,25094.05078125,25083.599609375,25088.55078125,0
2026-01-27 06:26:00+00:00,25095.349609375,25096.19921875,25085.0,25085.05078125,0
2026-01-27 06:27:00+00:00,25099.650390625,25102.94921875,25094.80078125,25095.849609375,0
2026-01-27 06:28:00+00:00,25113.599609375,25116.94921875,25099.150390625,25099.150390625,0
2026-01-27 06:29:00+00:00,25103.650390625,25113.900390625,25100.30078125,25113.900390625,0
2026-01-27 06:30:00+00:00,25100.25,25104.0,25093.099609375,25104.0,0
2026-01-27 06:31:00+00:00,25105.349609375,25111.400390625,25092.650390625,25100.150390625,0
2026-01-27 06:32:00+00:00,25116.5,25118.69921875,25106.05078125,25106.400390625,0
2026-01-27 06:33:00+00:00,25129.099609375,25131.80078125,25114.599609375,25116.650390625,0
2026-01-27 06:34:00+00:00,25113.650390625,25130.599609375,25111.5,25130.599609375,0
2026-01-27 06:35:00+00:00,25122.5,25125.900390625,25114.150390625,25114.55078125,0
2026-01-27 06:36:00+00:00,25119.94921875,25124.5,25114.150390625,25122.69921875,0
2026-01-27 06:37:00+00:00,25117.55078125,25124.44921875,25116.849609375,25120.75,0
2026-01-27 06:38:00+00:00,25118.650390625,25119.44921875,25115.849609375,25118.0,0
2026-01-27 06:39:00+00:00,25115.25,25122.69921875,25114.650390625,25118.55078125,0
2026-01-27 06:40:00+00:00,25117.849609375,25125.19921875,25113.94921875,25116.25,0
2026-01-27 06:41:00+00:00,25124.150390625,25126.400390625,25116.19921875,25118.900390625,0
2026-01-27 06:42:00+00:00,25126.900390625,25131.400390625,25124.849609375,25125.80078125,0
2026-01-27 06:43:00+00:00,25132.30078125,25137.650390625,25125.599609375,25126.650390625,0
2026-01-27 06:44:00+00:00,25120.349609375,25132.349609375,25118.94921875,25132.349609375,0
2026-01-27 06:45:00+00:00,25117.599609375,25127.55078125,25117.5,25121.55078125,0
2026-01-27 06:46:00+00:00,25114.650390625,25124.69921875,25114.150390625,25117.55078125,0
2026-01-27 06:47:00+00:00,25118.599609375,25122.25,25111.25,25115.30078125,0
2026-01-27 06:48:00+00:00,25103.94921875,25119.94921875,25103.94921875,25119.0,0
2026-01-27 06:49:00+00:00,25091.94921875,25104.80078125,25091.25,25104.349609375,0
2026-01-27 06:50:00+00:00,25109.19921875,25110.44921875,25091.19921875,25092.0,0
2026-01-27 06:51:00+00:00,25122.150390625,25123.44921875,25109.349609375,25109.5,0
2026-01-27 06:52:00+00:00,25110.44921875,25122.849609375,25106.05078125,25122.849609375,0
2026-01-27 06:53:00+00:00,25122.55078125,25122.55078125,25111.650390625,25112.150390625,0
2026-01-27 06:54:00+00:00,25127.599609375,25135.5,25115.849609375,25121.650390625,0
2026-01-27 06:55:00+00:00,25134.19921875,25138.19921875,25126.400390625,25127.099609375,0
2026-01-27 06:56:00+00:00,25118.25,25134.30078125,25116.80078125,25133.5,0
2026-01-27 06:57:00+00:00,25115.94921875,25119.900390625,25111.349609375,25118.94921875,0
2026-01-27 06:58:00+00:00,25110.80078125,25117.0,25110.55078125,25116.5,0
2026-01-27 06:59:00+00:00,25102.099609375,25111.44921875,25100.349609375,25111.30078125,0
2026-01-27 07:00:00+00:00,25098.19921875,25102.25,25087.75,25102.25,0
2026-01-27 07:01:00+00:00,25101.0,25106.150390625,25097.55078125,25099.400390625,0
2026-01-27 07:02:00+00:00,25101.94921875,25103.25,25095.30078125,25101.650390625,0
2026-01-27 07:03:00+00:00,25093.900390625,25109.25,25093.349609375,25102.25,0
2026-01-27 07:04:00+00:00,25098.80078125,25098.80078125,25083.099609375,25094.30078125,0
2026-01-27 07:05:00+00:00,25099.650390625,25101.80078125,25097.30078125,25099.0,0
2026-01-27 07:06:00+00:00,25081.25,25099.69921875,25081.0,25098.650390625,0
2026-01-27 07:07:00+00:00,25074.19921875,25085.44921875,25070.55078125,25081.80078125,0
2026-01-27 07:08:00+00:00,25084.150390625,25089.349609375,25075.099609375,25075.099609375,0
2026-01-27 07:09:00+00:00,25086.400390625,25090.94921875,25083.69921875,25084.150390625,0
2026-01-27 07:10:00+00:00,25084.94921875,25086.69921875,25076.55078125,25086.099609375,0
2026-01-27 07:11:00+00:00,25090.19921875,25093.650390625,25085.94921875,25085.94921875,0
2026-01-27 07:12:00+00:00,25088.19921875,25092.650390625,25083.55078125,25090.55078125,0
2026-01-27 07:13:00+00:00,25081.099609375,25091.099609375,25080.55078125,25089.0,0
2026-01-27 07:14:00+00:00,25079.55078125,25087.55078125,25079.150390625,25082.69921875,0
2026-01-27 07:15:00+00:00,25083.900390625,25085.05078125,25070.55078125,25081.19921875,0
2026-01-27 07:16:00+00:00,25084.349609375,25089.650390625,25080.94921875,25083.25,0
2026-01-27 07:17:00+00:00,25076.80078125,25091.80078125,25076.80078125,25084.80078125,0
2026-01-27 07:18:00+00:00,25064.650390625,25078.30078125,25063.849609375,25077.599609375,0
2026-01-27 07:19:00+00:00,25058.5,25068.900390625,25058.5,25066.849609375,0
2026-01-27 07:20:00+00:00,25065.25,25065.5,25056.5,25060.44921875,0
2026-01-27 07:21:00+00:00,25077.69921875,25085.599609375,25064.55078125,25065.25,0
2026-01-27 07:22:00+00:00,25082.349609375,25084.75,25075.900390625,25078.55078125,0
2026-01-27 07:23:00+00:00,25093.75,25100.400390625,25083.150390625,25084.0,0
2026-01-27 07:24:00+00:00,25094.30078125,25099.80078125,25092.75,25093.30078125,0
2026-01-27 07:25:00+00:00,25094.44921875,25096.849609375,25091.30078125,25094.0,0
2026-01-27 07:26:00+00:00,25087.349609375,25096.69921875,25083.150390625,25095.099609375,0
2026-01-27 07:27:00+00:00,25082.69921875,25089.19921875,25082.69921875,25088.30078125,0
2026-01-27 07:28:00+00:00,25093.55078125,25095.55078125,25082.349609375,25083.19921875,0
2026-01-27 07:29:00+00:00,25088.94921875,25094.69921875,25087.75,25093.19921875,0
2026-01-27 07:30:00+00:00,25087.349609375,25090.44921875,25083.900390625,25088.94921875,0
2026-01-27 07:31:00+00:00,25076.349609375,25088.900390625,25069.849609375,25087.75,0
2026-01-27 07:32:00+00:00,25073.75,25079.30078125,25073.75,25077.150390625,0
2026-01-27 07:33:00+00:00,25070.80078125,25075.349609375,25067.650390625,25073.69921875,0
